#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PSME2	UBE2C	9606.ENSP00000216802	9606.ENSP00000348838	0	0	0	0	0.087	0	0.400	0.116	0.473
PSME2	TAPBP	9606.ENSP00000216802	9606.ENSP00000404833	0	0	0	0	0.172	0	0	0.518	0.584
PSME2	TAP1	9606.ENSP00000216802	9606.ENSP00000346206	0	0	0	0	0.476	0	0	0.242	0.586
PSME2	STAT2	9606.ENSP00000216802	9606.ENSP00000315768	0	0	0	0	0.248	0	0	0.490	0.600
PSME2	UBD	9606.ENSP00000216802	9606.ENSP00000366249	0	0	0	0	0.220	0	0.500	0.175	0.650
PSME2	STAT1	9606.ENSP00000216802	9606.ENSP00000354394	0	0	0	0	0.596	0	0	0.323	0.714
PSPH	SLC1A4	9606.ENSP00000378854	9606.ENSP00000234256	0	0	0	0	0.056	0	0	0.544	0.551
PSPH	TRIT1	9606.ENSP00000378854	9606.ENSP00000321810	0.231	0	0	0	0.050	0	0	0.349	0.482
PSPH	SHMT2	9606.ENSP00000378854	9606.ENSP00000333667	0.119	0	0	0	0.162	0.094	0.978	0.815	0.996
PSPH	SDSL	9606.ENSP00000378854	9606.ENSP00000341117	0.046	0	0	0	0.042	0	0.900	0.357	0.933
PXMP4	TMEM135	9606.ENSP00000386385	9606.ENSP00000306344	0	0	0	0	0.049	0	0	0.690	0.692
RAB35	RABGEF1	9606.ENSP00000229340	9606.ENSP00000370208	0	0	0	0	0.062	0	0	0.494	0.506
RAB35	TBC1D10C	9606.ENSP00000229340	9606.ENSP00000443654	0	0	0	0	0.103	0.075	0.400	0.609	0.779
RABGEF1	RBCK1	9606.ENSP00000370208	9606.ENSP00000348632	0	0	0	0	0.103	0.421	0	0.067	0.473
RABGEF1	UBD	9606.ENSP00000370208	9606.ENSP00000366249	0	0	0	0	0	0.126	0	0.480	0.526
RBCK1	RIPK2	9606.ENSP00000348632	9606.ENSP00000220751	0	0	0	0	0.063	0	0.900	0.358	0.934
RBCK1	TRIM21	9606.ENSP00000348632	9606.ENSP00000254436	0	0	0	0	0.212	0.176	0	0.306	0.510
RBCK1	TLR3	9606.ENSP00000348632	9606.ENSP00000296795	0	0	0	0	0	0.329	0	0.276	0.493
RBCK1	RNF31	9606.ENSP00000348632	9606.ENSP00000315112	0	0	0	0	0.216	0.999	0.900	0.998	0.999
RBCK1	TRIM25	9606.ENSP00000348632	9606.ENSP00000323889	0	0	0	0	0.084	0.300	0	0.337	0.538
RBCK1	SHMT2	9606.ENSP00000348632	9606.ENSP00000333667	0	0	0	0	0.083	0	0	0.417	0.442
RBCK1	TRIM26	9606.ENSP00000348632	9606.ENSP00000410446	0	0	0	0	0.133	0.053	0	0.377	0.444
RBCK1	TRAF1	9606.ENSP00000348632	9606.ENSP00000362994	0	0	0	0	0.079	0.601	0	0.188	0.676
RBCK1	TNFAIP3	9606.ENSP00000348632	9606.ENSP00000481570	0	0	0	0	0.047	0.474	0.400	0.397	0.794
RBM20	TTN	9606.ENSP00000358532	9606.ENSP00000467141	0	0	0	0	0.098	0.107	0	0.910	0.921
RBP1	SDC1	9606.ENSP00000232219	9606.ENSP00000370542	0	0	0	0	0.058	0	0.500	0.102	0.540
RELB	RIPK2	9606.ENSP00000221452	9606.ENSP00000220751	0	0	0	0	0.160	0.098	0	0.428	0.529
RELB	STAT2	9606.ENSP00000221452	9606.ENSP00000315768	0	0	0	0	0.120	0.079	0	0.414	0.484
RELB	TLR3	9606.ENSP00000221452	9606.ENSP00000296795	0	0	0	0	0.062	0.125	0	0.452	0.511
RELB	TRAF1	9606.ENSP00000221452	9606.ENSP00000362994	0	0	0	0	0.277	0.045	0	0.551	0.663
RELB	TNFAIP3	9606.ENSP00000221452	9606.ENSP00000481570	0	0	0	0	0.370	0	0	0.564	0.713
RELB	STAT1	9606.ENSP00000221452	9606.ENSP00000354394	0	0	0	0	0.120	0.079	0	0.689	0.726
RIMS3	TTC25	9606.ENSP00000361769	9606.ENSP00000478589	0	0	0	0	0	0	0	0.418	0.418
RIOK2	RRP8	9606.ENSP00000283109	9606.ENSP00000254605	0	0	0	0	0.343	0	0	0.177	0.436
RIOK2	TXNL4B	9606.ENSP00000283109	9606.ENSP00000268483	0	0	0	0	0.087	0.292	0	0.573	0.700
RIOK2	WDR74	9606.ENSP00000283109	9606.ENSP00000432119	0	0	0	0	0.539	0	0	0.341	0.683
RIPK2	STAT1	9606.ENSP00000220751	9606.ENSP00000354394	0	0	0	0	0.160	0.096	0	0.327	0.444
RIPK2	TLR3	9606.ENSP00000220751	9606.ENSP00000296795	0	0	0	0	0.060	0.107	0	0.460	0.507
RIPK2	TRAF1	9606.ENSP00000220751	9606.ENSP00000362994	0	0	0	0	0.069	0.328	0	0.362	0.566
RIPK2	RNF31	9606.ENSP00000220751	9606.ENSP00000315112	0	0	0	0	0.068	0.293	0.900	0.411	0.956
RIPK2	TNFAIP3	9606.ENSP00000220751	9606.ENSP00000481570	0	0	0	0	0.213	0.071	0.900	0.548	0.962
RNF31	UBE2R2	9606.ENSP00000315112	9606.ENSP00000263228	0	0	0	0	0.056	0.314	0	0.250	0.472
RNF31	TLR3	9606.ENSP00000315112	9606.ENSP00000296795	0	0	0	0	0	0.329	0	0.295	0.507
RNF31	TRIM56	9606.ENSP00000315112	9606.ENSP00000305161	0	0	0	0	0.065	0	0	0.548	0.559
RNF31	UBE2C	9606.ENSP00000315112	9606.ENSP00000348838	0	0	0	0	0.056	0.314	0	0.223	0.453
RNF31	STAT2	9606.ENSP00000315112	9606.ENSP00000315768	0	0	0	0	0.236	0.093	0	0.396	0.545
RNF31	STAT1	9606.ENSP00000315112	9606.ENSP00000354394	0	0	0	0	0.172	0.330	0	0.445	0.666
RNF31	TRAF1	9606.ENSP00000315112	9606.ENSP00000362994	0	0	0	0	0.067	0.625	0	0.306	0.736
RNF31	TRIM25	9606.ENSP00000315112	9606.ENSP00000323889	0	0	0	0	0.123	0.292	0	0.670	0.777
RNF31	TNFAIP3	9606.ENSP00000315112	9606.ENSP00000481570	0	0	0	0	0	0.749	0.400	0.417	0.904
RRP8	WDR74	9606.ENSP00000254605	9606.ENSP00000432119	0	0	0	0	0.426	0	0	0	0.426
RRP8	TAF1D	9606.ENSP00000254605	9606.ENSP00000410409	0	0	0	0	0.049	0.456	0	0	0.460
RSAD2	USP18	9606.ENSP00000371471	9606.ENSP00000215794	0	0	0	0	0.852	0	0	0.703	0.954
RSAD2	TNFSF10	9606.ENSP00000371471	9606.ENSP00000241261	0	0	0	0	0.331	0	0	0.343	0.541
RSAD2	ZC3HAV1	9606.ENSP00000371471	9606.ENSP00000242351	0	0	0	0	0.303	0.073	0	0.438	0.605
RSAD2	TRIM21	9606.ENSP00000371471	9606.ENSP00000254436	0	0	0	0	0.296	0	0	0.354	0.526
RSAD2	SP110	9606.ENSP00000371471	9606.ENSP00000258381	0	0	0	0	0.505	0	0	0	0.505
RSAD2	RTP4	9606.ENSP00000371471	9606.ENSP00000259030	0	0	0	0	0.787	0	0	0.673	0.927
RSAD2	TLR3	9606.ENSP00000371471	9606.ENSP00000296795	0	0	0	0	0.180	0	0	0.613	0.669
RSAD2	STAT2	9606.ENSP00000371471	9606.ENSP00000315768	0	0	0	0	0.332	0	0.500	0.623	0.863
RSAD2	TRIM25	9606.ENSP00000371471	9606.ENSP00000323889	0	0	0	0	0.185	0	0	0.529	0.599
RSAD2	SAMD9L	9606.ENSP00000371471	9606.ENSP00000326247	0	0	0	0	0.655	0	0	0.392	0.781
RSAD2	UBA7	9606.ENSP00000371471	9606.ENSP00000333266	0	0	0	0	0.361	0	0	0.223	0.482
RSAD2	SP100	9606.ENSP00000371471	9606.ENSP00000343023	0	0	0	0	0.346	0	0	0.252	0.490
RSAD2	TRIM14	9606.ENSP00000371471	9606.ENSP00000344208	0	0	0	0	0.205	0	0	0.490	0.577
RSAD2	TDRD7	9606.ENSP00000371471	9606.ENSP00000347444	0	0	0	0	0.401	0	0	0.175	0.485
RSAD2	STAT1	9606.ENSP00000371471	9606.ENSP00000354394	0	0	0	0	0.719	0	0.500	0.667	0.949
RSAD2	XAF1	9606.ENSP00000371471	9606.ENSP00000354822	0	0	0	0	0.780	0	0	0.567	0.900
RSAD2	SAMD9	9606.ENSP00000371471	9606.ENSP00000369292	0	0	0	0	0.772	0	0	0.404	0.858
RSAD2	TRIM22	9606.ENSP00000371471	9606.ENSP00000369299	0	0	0	0	0.433	0	0	0.476	0.690
RSAD2	TRIM5	9606.ENSP00000371471	9606.ENSP00000369373	0	0	0	0	0.223	0	0	0.444	0.549
RSAD2	SOCS1	9606.ENSP00000371471	9606.ENSP00000496577	0	0	0	0	0.083	0	0	0.384	0.411
RSAD2	USP41	9606.ENSP00000371471	9606.ENSP00000414922	0	0	0	0	0.382	0	0	0.261	0.523
RSAD2	SAMHD1	9606.ENSP00000371471	9606.ENSP00000493536	0	0	0	0	0.109	0	0.500	0.532	0.773
RSRC2	TRA2B	9606.ENSP00000330188	9606.ENSP00000416959	0	0	0	0	0.308	0	0	0.281	0.481
RSRC2	ZCCHC8	9606.ENSP00000330188	9606.ENSP00000438993	0	0.292	0	0	0.186	0	0	0.359	0.599
RTP4	USP18	9606.ENSP00000259030	9606.ENSP00000215794	0	0	0	0	0.699	0	0	0.735	0.917
RTP4	TNFSF10	9606.ENSP00000259030	9606.ENSP00000241261	0	0	0	0	0.440	0	0	0.145	0.501
RTP4	TRIM21	9606.ENSP00000259030	9606.ENSP00000254436	0	0	0	0	0.501	0	0	0.234	0.601
RTP4	SP110	9606.ENSP00000259030	9606.ENSP00000258381	0	0	0	0	0.406	0	0	0.228	0.522
RTP4	TDRD7	9606.ENSP00000259030	9606.ENSP00000347444	0	0	0	0	0.347	0	0	0.142	0.416
RTP4	USP41	9606.ENSP00000259030	9606.ENSP00000414922	0	0	0	0	0.398	0	0	0.132	0.455
RTP4	UBA7	9606.ENSP00000259030	9606.ENSP00000333266	0	0	0	0	0.343	0	0	0.224	0.468
RTP4	TRIM22	9606.ENSP00000259030	9606.ENSP00000369299	0	0	0	0	0.453	0	0	0.290	0.595
RTP4	SAMD9	9606.ENSP00000259030	9606.ENSP00000369292	0	0	0	0	0.537	0	0	0.186	0.607
RTP4	STAT2	9606.ENSP00000259030	9606.ENSP00000315768	0	0	0	0	0.310	0	0	0.469	0.618
RTP4	STAT1	9606.ENSP00000259030	9606.ENSP00000354394	0	0	0	0	0.478	0	0	0.398	0.672
RTP4	SAMD9L	9606.ENSP00000259030	9606.ENSP00000326247	0	0	0	0	0.559	0	0	0.372	0.711
RTP4	XAF1	9606.ENSP00000259030	9606.ENSP00000354822	0	0	0	0	0.629	0	0	0.435	0.781
SAMD9	USP18	9606.ENSP00000369292	9606.ENSP00000215794	0	0	0	0	0.316	0.046	0	0.380	0.560
SAMD9	ZC3HAV1	9606.ENSP00000369292	9606.ENSP00000242351	0	0	0	0	0.299	0.066	0	0.187	0.421
SAMD9	TRIM21	9606.ENSP00000369292	9606.ENSP00000254436	0	0	0	0	0.441	0.050	0	0.189	0.531
SAMD9	SP110	9606.ENSP00000369292	9606.ENSP00000258381	0	0	0	0	0.535	0.050	0	0	0.540
SAMD9	SAMD9L	9606.ENSP00000369292	9606.ENSP00000326247	0	0	0.060	0.960	0.781	0	0	0.079	0.794
SAMD9	SP100	9606.ENSP00000369292	9606.ENSP00000343023	0	0	0	0	0.758	0.050	0	0.094	0.774
SAMD9	TDRD7	9606.ENSP00000369292	9606.ENSP00000347444	0	0	0	0	0.437	0	0	0.083	0.462
SAMD9	STAT1	9606.ENSP00000369292	9606.ENSP00000354394	0	0	0	0	0.502	0.045	0	0.255	0.615
SAMD9	XAF1	9606.ENSP00000369292	9606.ENSP00000354822	0	0	0	0	0.625	0.095	0	0.287	0.737
SAMD9	ZNFX1	9606.ENSP00000369292	9606.ENSP00000360817	0	0	0	0	0.214	0	0	0.311	0.435
SAMD9	TRIM22	9606.ENSP00000369292	9606.ENSP00000369299	0	0	0	0	0.453	0.050	0	0.229	0.565
SAMD9L	USP18	9606.ENSP00000326247	9606.ENSP00000215794	0	0	0	0	0.308	0.046	0	0.561	0.685
SAMD9L	TNFSF10	9606.ENSP00000326247	9606.ENSP00000241261	0	0	0	0	0.347	0	0	0.155	0.424
SAMD9L	TRIM21	9606.ENSP00000326247	9606.ENSP00000254436	0	0	0	0	0.432	0.050	0	0.166	0.511
SAMD9L	SP110	9606.ENSP00000326247	9606.ENSP00000258381	0	0	0	0	0.775	0.050	0	0	0.777
SAMD9L	TLR3	9606.ENSP00000326247	9606.ENSP00000296795	0	0	0	0	0.168	0.093	0	0.409	0.515
SAMD9L	STAT2	9606.ENSP00000326247	9606.ENSP00000315768	0	0	0	0	0.447	0.045	0	0.253	0.571
SAMD9L	TAP2	9606.ENSP00000326247	9606.ENSP00000364032	0	0	0	0	0.403	0.065	0	0.050	0.423
SAMD9L	ZNFX1	9606.ENSP00000326247	9606.ENSP00000360817	0	0	0	0	0.391	0	0	0.101	0.429
SAMD9L	TAP1	9606.ENSP00000326247	9606.ENSP00000346206	0	0	0	0	0.436	0.065	0	0.050	0.455
SAMD9L	SAMHD1	9606.ENSP00000326247	9606.ENSP00000493536	0	0	0	0	0.122	0	0	0.405	0.456
SAMD9L	TDRD7	9606.ENSP00000326247	9606.ENSP00000347444	0	0	0	0	0.393	0	0	0.151	0.463
SAMD9L	TRIM22	9606.ENSP00000326247	9606.ENSP00000369299	0	0	0	0	0.538	0.050	0	0.252	0.644
SAMD9L	SP100	9606.ENSP00000326247	9606.ENSP00000343023	0	0	0	0	0.632	0.050	0	0.108	0.661
SAMD9L	XAF1	9606.ENSP00000326247	9606.ENSP00000354822	0	0	0	0	0.780	0.095	0	0.403	0.870
SAMD9L	STAT1	9606.ENSP00000326247	9606.ENSP00000354394	0	0	0	0	0.775	0.045	0	0.516	0.887
SAMHD1	USP18	9606.ENSP00000493536	9606.ENSP00000215794	0	0	0	0	0.082	0.292	0	0.413	0.585
SAMHD1	ZC3HAV1	9606.ENSP00000493536	9606.ENSP00000242351	0	0	0	0	0.111	0	0	0.507	0.544
SAMHD1	TRIM21	9606.ENSP00000493536	9606.ENSP00000254436	0	0	0	0	0.118	0.322	0	0.339	0.570
SAMHD1	STAT2	9606.ENSP00000493536	9606.ENSP00000315768	0	0	0	0	0.112	0	0.500	0.353	0.688
SAMHD1	SH2D3C	9606.ENSP00000493536	9606.ENSP00000317817	0	0	0	0	0.050	0	0	0.440	0.445
SAMHD1	TRIM14	9606.ENSP00000493536	9606.ENSP00000344208	0	0	0	0	0.256	0.166	0	0.145	0.423
SAMHD1	STAT1	9606.ENSP00000493536	9606.ENSP00000354394	0	0	0	0	0.198	0	0.500	0.417	0.746
SAMHD1	XAF1	9606.ENSP00000493536	9606.ENSP00000354822	0	0	0	0	0.138	0	0.500	0.210	0.630
SAMHD1	TRIM22	9606.ENSP00000493536	9606.ENSP00000369299	0	0	0	0	0.152	0	0	0.442	0.507
SAMHD1	TRIM5	9606.ENSP00000493536	9606.ENSP00000369373	0	0	0	0	0.087	0	0	0.884	0.889
SAMHD1	TREX1	9606.ENSP00000493536	9606.ENSP00000486676	0	0	0	0	0.085	0	0	0.918	0.921
SCLT1	TUBE1	9606.ENSP00000281142	9606.ENSP00000357651	0	0	0	0	0	0.130	0	0.416	0.471
SCRG1	ZFP36	9606.ENSP00000296506	9606.ENSP00000471239	0	0	0	0	0.042	0	0	0.542	0.542
SCUBE3	UHRF1BP1	9606.ENSP00000274938	9606.ENSP00000192788	0	0	0	0	0	0	0	0.510	0.510
SDC1	XBP1	9606.ENSP00000370542	9606.ENSP00000216037	0	0	0	0	0.062	0	0	0.734	0.740
SDC1	TRIM21	9606.ENSP00000370542	9606.ENSP00000254436	0	0	0	0	0	0	0	0.481	0.481
SDC1	TLN2	9606.ENSP00000370542	9606.ENSP00000453508	0	0	0	0	0	0	0	0.724	0.724
SDSL	SHMT2	9606.ENSP00000341117	9606.ENSP00000333667	0	0	0	0	0.044	0	0.938	0.335	0.957
SERPINB2	ZFP36	9606.ENSP00000401645	9606.ENSP00000471239	0	0	0	0	0.045	0	0	0.420	0.422
SERPINI2	WDR49	9606.ENSP00000481699	9606.ENSP00000311343	0	0.225	0	0	0.763	0	0	0.513	0.903
SESN2	SLC7A5	9606.ENSP00000253063	9606.ENSP00000261622	0	0	0	0	0.081	0	0	0.396	0.421
SESN2	SLC3A2	9606.ENSP00000253063	9606.ENSP00000367123	0	0	0	0	0.139	0	0	0.392	0.454
SESN2	TRIB3	9606.ENSP00000253063	9606.ENSP00000415416	0	0	0	0	0.185	0	0	0.486	0.564
SH2D3C	TLR3	9606.ENSP00000317817	9606.ENSP00000296795	0	0	0	0	0	0.093	0	0.370	0.404
SH2D3C	STAT2	9606.ENSP00000317817	9606.ENSP00000315768	0	0	0	0	0.055	0.045	0	0.397	0.409
SH2D3C	STAT1	9606.ENSP00000317817	9606.ENSP00000354394	0	0	0	0	0.044	0.045	0	0.424	0.428
SH2D3C	YBX1	9606.ENSP00000317817	9606.ENSP00000361626	0	0	0	0	0	0	0	0.691	0.691
SH3BP2	SP110	9606.ENSP00000424846	9606.ENSP00000258381	0	0	0	0	0.062	0.421	0	0	0.433
SHMT2	SLC1A4	9606.ENSP00000333667	9606.ENSP00000234256	0.044	0	0	0	0.098	0	0	0.428	0.464
SHMT2	TRIM21	9606.ENSP00000333667	9606.ENSP00000254436	0	0	0	0	0.042	0.340	0	0.160	0.423
SHMT2	SLC7A5	9606.ENSP00000333667	9606.ENSP00000261622	0	0	0	0	0.164	0.045	0	0.331	0.420
SHMT2	SQOR	9606.ENSP00000333667	9606.ENSP00000456019	0.079	0	0	0	0.072	0	0.352	0.202	0.499
SHMT2	TRIB3	9606.ENSP00000333667	9606.ENSP00000415416	0	0	0	0	0.347	0	0	0.315	0.534
SLC1A4	SLC7A2	9606.ENSP00000234256	9606.ENSP00000004531	0	0	0	0	0.050	0.050	0	0.469	0.479
SLC1A4	SLC7A3	9606.ENSP00000234256	9606.ENSP00000363417	0	0	0	0	0.050	0.050	0	0.408	0.419
SLC1A4	SLC7A11	9606.ENSP00000234256	9606.ENSP00000280612	0	0	0	0	0.096	0.050	0	0.487	0.521
SLC1A4	SLC7A5	9606.ENSP00000234256	9606.ENSP00000261622	0	0	0	0	0.150	0.050	0	0.624	0.671
SLC1A4	SLC3A2	9606.ENSP00000234256	9606.ENSP00000367123	0	0	0	0	0.127	0.045	0	0.696	0.725
SLC3A2	SLC7A2	9606.ENSP00000367123	9606.ENSP00000004531	0	0	0	0	0.067	0.189	0	0.430	0.532
SLC3A2	SLC7A5	9606.ENSP00000367123	9606.ENSP00000261622	0	0	0	0	0.461	0.990	0.900	0.999	0.999
SLC3A2	SLC7A11	9606.ENSP00000367123	9606.ENSP00000280612	0	0	0	0	0.158	0.975	0.900	0.999	0.999
SLC3A2	SLC7A3	9606.ENSP00000367123	9606.ENSP00000363417	0	0	0	0	0.067	0.189	0	0.378	0.488
SLC3A2	TRA2B	9606.ENSP00000367123	9606.ENSP00000416959	0	0	0	0	0.081	0.488	0	0.068	0.523
SLC3A2	TRIB3	9606.ENSP00000367123	9606.ENSP00000415416	0	0	0	0	0.263	0	0	0.601	0.693
SLC7A11	SLC7A5	9606.ENSP00000280612	9606.ENSP00000261622	0	0	0.074	0.932	0.158	0	0.500	0.410	0.739
SLC7A2	SLC7A5	9606.ENSP00000004531	9606.ENSP00000261622	0	0	0.229	0.583	0.055	0.088	0	0.283	0.460
SLC7A3	SLC7A5	9606.ENSP00000363417	9606.ENSP00000261622	0	0	0.223	0.597	0.070	0.088	0	0.246	0.437
SLC7A5	YBX1	9606.ENSP00000261622	9606.ENSP00000361626	0	0	0	0	0.072	0	0	0.387	0.407
SLC7A5	TRIB3	9606.ENSP00000261622	9606.ENSP00000415416	0	0	0	0	0.221	0	0	0.685	0.744
SOCS1	USP18	9606.ENSP00000496577	9606.ENSP00000215794	0	0	0	0	0.083	0	0	0.527	0.548
SOCS1	TLR3	9606.ENSP00000496577	9606.ENSP00000296795	0	0	0	0	0.073	0.043	0	0.529	0.546
SOCS1	STAT2	9606.ENSP00000496577	9606.ENSP00000315768	0	0	0	0	0.183	0.107	0.500	0.782	0.909
SOCS1	TRIM14	9606.ENSP00000496577	9606.ENSP00000344208	0	0	0	0	0.082	0.292	0	0.181	0.421
SOCS1	STAT1	9606.ENSP00000496577	9606.ENSP00000354394	0	0	0	0	0.148	0.107	0.650	0.887	0.966
SOCS1	TNFAIP3	9606.ENSP00000496577	9606.ENSP00000481570	0	0	0	0	0.192	0	0	0.512	0.588
SP100	TRIM21	9606.ENSP00000343023	9606.ENSP00000254436	0	0	0	0	0.348	0	0	0.476	0.643
SP100	SP110	9606.ENSP00000343023	9606.ENSP00000258381	0	0	0.088	0.790	0.790	0	0	0.196	0.833
SP100	STAT2	9606.ENSP00000343023	9606.ENSP00000315768	0	0	0	0	0.179	0	0	0.304	0.404
SP100	TRIM5	9606.ENSP00000343023	9606.ENSP00000369373	0	0	0	0	0.259	0	0	0.279	0.443
SP100	TRIM22	9606.ENSP00000343023	9606.ENSP00000369299	0	0	0	0	0.342	0	0	0.249	0.485
SP100	XAF1	9606.ENSP00000343023	9606.ENSP00000354822	0	0	0	0	0.500	0.053	0	0.222	0.599
SP100	STAT1	9606.ENSP00000343023	9606.ENSP00000354394	0	0	0	0	0.315	0	0.500	0.329	0.750
SP110	TRIM21	9606.ENSP00000258381	9606.ENSP00000254436	0	0	0	0	0.444	0	0	0	0.444
SP110	TRIM22	9606.ENSP00000258381	9606.ENSP00000369299	0	0	0	0	0.487	0	0	0	0.487
SP110	TAP1	9606.ENSP00000258381	9606.ENSP00000346206	0	0	0	0	0.478	0.046	0	0.081	0.502
SP110	STAT1	9606.ENSP00000258381	9606.ENSP00000354394	0	0	0	0	0.704	0	0	0.088	0.719
SP110	XAF1	9606.ENSP00000258381	9606.ENSP00000354822	0	0	0	0	0.776	0.053	0	0.128	0.798
SPEF2	TTC21A	9606.ENSP00000348314	9606.ENSP00000398211	0	0	0	0	0.101	0	0	0.679	0.699
SQOR	TSTD1	9606.ENSP00000456019	9606.ENSP00000388293	0.079	0	0	0	0.109	0	0	0.507	0.561
SREBF1	XBP1	9606.ENSP00000348069	9606.ENSP00000216037	0	0	0	0	0.049	0	0	0.590	0.593
STAMBP	UBD	9606.ENSP00000377633	9606.ENSP00000366249	0	0	0	0	0.055	0.205	0	0.423	0.529
STAT1	USP18	9606.ENSP00000354394	9606.ENSP00000215794	0	0	0	0	0.510	0	0.400	0.645	0.886
STAT1	XBP1	9606.ENSP00000354394	9606.ENSP00000216037	0	0	0	0	0.097	0	0	0.424	0.458
STAT1	UNC93B1	9606.ENSP00000354394	9606.ENSP00000227471	0	0	0	0	0.083	0	0	0.419	0.444
STAT1	TNFSF10	9606.ENSP00000354394	9606.ENSP00000241261	0	0	0	0	0.296	0	0	0.447	0.594
STAT1	ZC3HAV1	9606.ENSP00000354394	9606.ENSP00000242351	0	0	0	0	0.212	0	0	0.307	0.430
STAT1	TRIM21	9606.ENSP00000354394	9606.ENSP00000254436	0	0	0	0	0.517	0.091	0.500	0.330	0.833
STAT1	TLR3	9606.ENSP00000354394	9606.ENSP00000296795	0	0	0	0	0.155	0.064	0	0.718	0.757
STAT1	STAT2	9606.ENSP00000354394	9606.ENSP00000315768	0	0	0.075	0.884	0.662	0.886	0.900	0.985	0.999
STAT1	TRIM25	9606.ENSP00000354394	9606.ENSP00000323889	0	0	0	0	0.179	0	0.500	0.512	0.782
STAT1	UBA7	9606.ENSP00000354394	9606.ENSP00000333266	0	0	0	0	0.339	0.070	0	0.348	0.564
STAT1	TRIM14	9606.ENSP00000354394	9606.ENSP00000344208	0	0	0	0	0.174	0	0.500	0.248	0.662
STAT1	TAP1	9606.ENSP00000354394	9606.ENSP00000346206	0	0	0	0	0.791	0	0	0.224	0.831
STAT1	ZNFX1	9606.ENSP00000354394	9606.ENSP00000360817	0	0	0	0	0.352	0	0	0.181	0.446
STAT1	TNFAIP3	9606.ENSP00000354394	9606.ENSP00000481570	0	0	0	0	0.145	0.164	0	0.420	0.549
STAT1	TAPBP	9606.ENSP00000354394	9606.ENSP00000404833	0	0	0	0	0.288	0	0	0.396	0.551
STAT1	TRIM34	9606.ENSP00000354394	9606.ENSP00000422947	0	0	0	0	0.101	0	0.500	0.101	0.560
STAT1	TAP2	9606.ENSP00000354394	9606.ENSP00000364032	0	0	0	0	0.557	0	0	0.092	0.581
STAT1	TRIM26	9606.ENSP00000354394	9606.ENSP00000410446	0	0	0	0	0.096	0	0.500	0.154	0.584
STAT1	USP41	9606.ENSP00000354394	9606.ENSP00000414922	0	0	0	0	0.296	0	0.400	0.101	0.587
STAT1	TRIM5	9606.ENSP00000354394	9606.ENSP00000369373	0	0	0	0	0.238	0	0.500	0.327	0.721
STAT1	TRIM22	9606.ENSP00000354394	9606.ENSP00000369299	0	0	0	0	0.460	0	0.500	0.405	0.825
STAT1	XAF1	9606.ENSP00000354394	9606.ENSP00000354822	0	0	0	0	0.763	0.096	0.500	0.432	0.931
STAT2	USP18	9606.ENSP00000315768	9606.ENSP00000215794	0	0	0	0	0.334	0.735	0	0.778	0.957
STAT2	TRIM21	9606.ENSP00000315768	9606.ENSP00000254436	0	0	0	0	0.254	0	0	0.262	0.426
STAT2	TLR3	9606.ENSP00000315768	9606.ENSP00000296795	0	0	0	0	0.114	0.064	0	0.640	0.676
STAT2	TAP1	9606.ENSP00000315768	9606.ENSP00000346206	0	0	0	0	0.380	0	0	0.092	0.413
STAT2	TRIM22	9606.ENSP00000315768	9606.ENSP00000369299	0	0	0	0	0.257	0	0	0.317	0.472
STAT2	UBA7	9606.ENSP00000315768	9606.ENSP00000333266	0	0	0	0	0.347	0.070	0	0.298	0.536
STAT2	ZNFX1	9606.ENSP00000315768	9606.ENSP00000360817	0	0	0	0	0.279	0	0	0.480	0.609
STAT2	TRIM25	9606.ENSP00000315768	9606.ENSP00000323889	0	0	0	0	0.268	0	0	0.684	0.759
STAT2	XAF1	9606.ENSP00000315768	9606.ENSP00000354822	0	0	0	0	0.491	0.096	0.500	0.327	0.824
STC2	UBE2C	9606.ENSP00000265087	9606.ENSP00000348838	0	0	0	0	0.084	0	0	0.420	0.446
STX1A	VAMP2	9606.ENSP00000222812	9606.ENSP00000418572	0	0	0	0	0.087	0.991	0.900	0.999	0.999
SYNPR	VAMP2	9606.ENSP00000418994	9606.ENSP00000418572	0	0	0	0	0.164	0.323	0	0.389	0.624
SYT8	VAMP2	9606.ENSP00000371394	9606.ENSP00000418572	0	0	0	0	0.048	0.073	0.500	0.157	0.578
TAP1	TRIM21	9606.ENSP00000346206	9606.ENSP00000254436	0	0	0	0	0.441	0.046	0	0.096	0.475
TAP1	TAPBP	9606.ENSP00000346206	9606.ENSP00000404833	0	0	0	0	0.297	0.826	0.900	0.640	0.995
TAP1	TAP2	9606.ENSP00000346206	9606.ENSP00000364032	0	0	0.112	0.853	0.780	0.986	0.900	0.986	0.999
TAP2	TAPBP	9606.ENSP00000364032	9606.ENSP00000404833	0	0	0	0	0.346	0.639	0.900	0.597	0.989
TBRG1	TSKU	9606.ENSP00000409016	9606.ENSP00000434847	0	0	0	0	0	0.045	0	0.439	0.441
TDRD7	USP18	9606.ENSP00000347444	9606.ENSP00000215794	0	0	0	0	0.354	0	0	0.161	0.435
TDRD7	XPA	9606.ENSP00000347444	9606.ENSP00000364270	0	0	0	0	0.058	0	0	0.406	0.417
THSD1	TLN2	9606.ENSP00000258613	9606.ENSP00000453508	0	0	0	0	0	0	0	0.529	0.529
